ID,Comments,EN,DE,FR,ES,PTBR,ZHS,JA
31,,view it as a /p4tactical retreat.,siehe das als einen /p4taktischen rückzug an.,vois ça comme un /p4repli tactique.,considéralo una /p4retirada táctica.,veja isso como uma /p4retirada tática.,считай это /p4тактическим отступлением.,それは/p4戦略的撤退だよ。
31,,"just mind the surroundings, eh?","oh und achte dabei auf die umgebung, ok?","fais juste attention aux alentours, hein ?","pero presta atención al entorno, ¿vale?","preste sempre atenção ao seu entorno, ouviu bem?","только следи за обстановкой, ладно?",とにかく、周囲に気を配れよ。
,,,,,,,,
33,,there is a pattern to many of these unnatural constructs.,viele konstrukte hier folgen ein ganz bestimmtes musterbild.,ces constructions artificielles suivent un modèle précis.,esos constructos aberrantes tienen un denominador común.,existe um padrão para muitos desses construtos anormais.,у многих этих неестественных конструктов есть своя закономерность.,構造物の多くは不自然なようでいて、あるパターンに沿っている。
33,,"some sort of binding force, in execution of the ruins themselves.",so als ob eine kraft sie im dienste der ruinen selber einsetzt.,une sorte de force qui les utilise au service des ruines.,una especie de fuerza vinculante que actúa en las propias ruinas.,"algum tipo de força vinculativa, algo que vem das próprias ruínas.","какая-то связующая сила, действующая в интересах самих руин.",廃墟そのものを拘束するような力だ。
33,,the /c1chamberlord/c0 is one of its major conduits.,der /c1kammerherr/c0 ist einer von deren größeren erscheinungen.,le /c1chambellord/c0 est l'un de ses canaux principaux.,el /c1señor armatesta/c0 es uno de sus principales catalizadores.,o /c1senhorarmado/c0 é um de seus principais condutores.,/c1повелитель камер/c0 — один из главных её проводников.,c1チェンバーロード/c0はその主要なパイプ役だ。
33,,"a rigid, methodical watchdog, running its routine.","ein rigides wachhund, das einfach nur deren routine abläuft.",un surveillant inflexible et méthodique qui suit sa routine.,es como un perro guardián estricto y metódico que sigue una rutina.,é como um cão de guarda rigoroso e metódico que segue uma rotina.,"жёсткий, методичный сторожевой пёс, следующий своей рутине.",奴は厳格な番犬だが、決まったルーティーンに沿っている。
33,,"and if you can predict it, you can beat it.","solange du weisst was es zunächst tut, kannst du es schlagen.","et si tu peux l'anticiper, tu peux le battre.","y, si logras predecirla, podrás vencerlo.","se puder prever suas ações, você poderá derrotá-lo.",и если можешь предсказать его действия — можешь победить.,動きが読めれば、簡単に倒せるはずさ。
,,,,,,,,
34,,"ah, so you met the /c1ringleader/c0.","ah, den alten /c1anführer/c0 getroffen?","ah, tu as rencontré le /c1chef de cercle/c0.","vaya, así que has conocido al /c1líder anular/c0.","ah, então você já se deparou com o /c1líder do círculo/c0.","а, значит, ты встретил /c1главаря/c0.",あぁ、/c1リングリーダー/c0に会ったのかい？
34,,the other ghosts flock to it like moths to a flame.,die anderen geister werden zum ihn wie motten zur flamme gezogen.,il attire les autres fantômes comme un aimant.,los demás fantasmas se arremolinan a su alrededor como polillas en una lámpara.,os outros fantasmas se aglomeram ao seu redor como mariposas na luz.,"другие призраки слетаются к нему, как мотыльки на огонь.",あれには、ゴーストが明りの周りの虫みたいに#群がっている。
34,,no one knows what it was in life. /p1 a king? /p1 a general? /p1 who knows?,was war es wohl im leben. /p1 ein könig? /p1 ein general? /p1 und wem kümmert's jetzt noch.,personne ne sait ce qu'il était dans la vie. /p1 un roi ? /p1 un général ? /p1 qui sait ?,se desconoce qué fue en vida. /p1¿un rey? /p1¿un general? /p1a saber.,ninguém sabe o que ele era em vida. /p1 um rei? /p1 um general? /p1 quem sabe?,"никто не знает, кем оно было при жизни. /p1 король? /p1 генерал? /p1 кто знает?",生前はそういう人だったんだろうね。/p1王様かな？/p1#それとも将軍？/p1どうなんだろうね。
34,,"it might seem scary, but isn't very dangerous on its own.",es verlässt sich fast ausschliesslich auf andere.,"il a l'air dangereux, mais il ne fait pas grand-chose tout seul.","quizá parezca aterrador, pero no entraña mucho peligro por sí solo.","pode parecer assustador, mas não representa muito perigo por si só.","выглядит страшно, но само по себе не очень опасно.",強敵に見えるかもしれないけど、単独ではそれほど危険じゃない。
34,,"if you can, try to bring /c2explosive/c0 or /c2piercing/c0 weaponry.","bringe was /c2explosives/c0 mit, oder was gut /c2durchbohrt/c0.",essaie d'apporter des armes /c2explosives/c0 ou /c2perforantes/c0.,"si puedes, lleva armas /c2explosivas/c0 o /c2perforantes/c0.","se puder, esteja carregado com armamento /c2explosivo/c0 ou /c2perfurante/c0.","если можешь, возьми /c2взрывное/c0 или /c2пробивное/c0 оружие.",できれば、/c2爆発力/c0か/c2貫通力/c0のある武器を持って行くといい。
34,,/f1that ought to keep things smooth/f0.,/f1dann läuft alles glatt/f0.,/f1ça devrait bien se passer/f0.,"/f1con ellas, no deberías tener problemas/f0.",/f1isso deve dar um jeito nas coisas/f0.,/f1это должно упростить задачу/f0.,/f1その方が、手間がかからないだろうね/f0。
,,,,,,,,
35,,the armor? it styles itself as the /c1guardian/c0 of this place.,die rüstungsplatte?/p2 es denkt es wäre der /c1wächter/c0 hier.,l'armure ? elle se donne le style du /c1gardien/c0 de ces lieux.,¿esa armadura? se las da de /c1guardián/c0 de este sitio.,a armadura? ela se acha o /c1guardião/c0 deste lugar.,броня? она мнит себя /c1стражем/c0 этого места.,あの鎧は、自分のことをここの/c1ガーディアン/c0だと#思っている。
35,,heh./p4 what a laughable notion.,ein lächerlicher gedanke.,ha./p4 quelle idée ridicule.,"je, je,/p4 menudo disparate.",heh./p4 que ideia ridícula.,хех./p4 смешная идея.,ふん、/p4勘違いも甚だしいな。
35,,"clunky, unwieldy, imprecise.","schwer, unpräzise und misgeschickt.","massive, encombrante, imprécise.","es torpe, pesado, impreciso...","ela é desajeitada, pesada, imprecisa.","неуклюжая, громоздкая, неточная.",ポンコツで不器用で、しょっちゅう的を外しているくせに。
35,,dance around its mace and send it to hell.,tanze um den morgenstern und sende das teil zur hölle.,danse autour de sa massue et envoie-moi ça en enfer.,baila alrededor de su maza y envíalo al infierno.,dance em volta de sua maça e mande-a para o inferno.,танцуй вокруг её булавы и отправь в ад.,その武器の周りで華麗に舞い、地獄に葬ってやれ。
,,,,,,,,
36,,"yeah, i won't lie.",ich will ganz ehrlich mit dir sein.,je vais être franc.,"sí, no te voy a mentir.","é, não vou mentir para você.","да, не буду врать.",正直に言うよ…
36,,there is definitely some kind of dark /c1presence/c0 further down the floors.,es gibt da definitiv eine art /c1präsenz/c0 unten.,il y a une /c1présence/c0 malveillante dans les étages du bas.,es cierto que hay una especie de /c1presencia/c0 oscura en los pisos inferiores.,com certeza há algum tipo de /c1presença/c0 obscura nos andares inferiores.,на нижних этажах точно есть какое-то тёмное /c1присутствие/c0.,ここを進んだ奥に、闇の/c1気配/c0を感じる。
36,,"of course you're not scared, eh?/p4 right?",du hast aber keine agnst von der?/p4 oder?,"mais tu n'as pas peur, hein ?/p4 pas vrai ?","pero seguro que no te asusta, ¿no?/p4 ¿verdad?","claro que você não está com medo, né?/p4 certo?","ты же не боишься, да?/p4 правда?",まさか、君はそんなのを怖がることはないよな？/p4#そうだろ？
,,,,,,,,
37,,the /c1behemoth/c0 is an interesting specimen.,das /c1ungeheuer/c0 ist ein interessantes ding.,le /c1mastodonte/c0 est un spécimen intéressant.,el /c1behemoth/c0 es un espécimen interesante.,o /c1gigante/c0 é um espécime interessante.,/c1бегемот/c0 — интересный экземпляр.,/c1ベヒーモス/c0は興味深い個体だ。
37,,i can tell it was designed for an all-out war.,"ich merkte gleich, dass es für ein krieg geschaffen wurde.",on voit bien qu'il a été conçu comme une arme de guerre.,está claro que lo diseñaron para combatir sin cuartel.,posso dizer que foi projetado para uma guerra total.,явно создан для тотальной войны.,あれは明らかに総力戦を想定して設計されている。
37,,all that firepower...,all diese feuerkraft...,toute cette puissance de tir...,con tanta potencia de fuego...,todo esse poder de fogo...,вся эта огневая мощь...,あの火力…
37,,"may look impressive,/p2 but for somebody as nimble as you?",sieht beeindrückend aus?/p2 aber in einen nahkampf mit etwas so geschicktem wie du?,"peut impressionner,/p2 mais pour quelqu'un d'agile, comme toi ?","puede impresionar,/p2 aunque para alguien tan ágil como tú...","pode parecer impressionante,/p2 mas para alguém tão ágil quanto você?","выглядит впечатляюще,/p2 но для такого юркого, как ты?",凄まじいようだけど、/p2君みたいにすばしっこかったらどうだろう？
37,,should be a piece of cake.,sollte es keine chancen haben.,ce sera un jeu d'enfant.,debería ser pan comido.,deve ser moleza de enfrentar.,должно быть плёвым делом.,きっと朝飯前だろうね。
,,,,,,,,
38,,"i've heard of it,/p4 the /c1'daemon'/c0.","ich habe davon gehört,/p4 das /c1'daemon'/c0.","j'en ai entendu parler,/p4 du /c1« daemon »/c0.",he oído hablar de él:/p4 el /c1'daemon'/c0.,já ouvi falar desse tal/p4 de /c1'daemon'/c0.,"я слышал о нём,/p4 о /c1«демоне»/c0.",/c1ダイモーン/c0なら、/p4聞いたことがあるよ。
38,,"guards, tricky shots, pillars of fire.","wachen, wirre schüsse, feuersäulen.","des gardes, des coups sournois, des colonnes de feu.","guardias, disparos enrevesados, columnas de fuego...","guardas, tiros traiçoeiros, pilares de fogo.","стражи, хитрые выстрелы, огненные столбы.",護衛たち、トリッキーな攻撃、火柱…
38,,sounds easy. get to it.,"eh, hört sich leicht an. du packst's schon.",ça a l'air facile. à toi de jouer.,suena sencillo. ve a por él.,parece simples. vá em frente.,звучит просто. давай.,君なら楽勝なんじゃない？
,,,,,,,,
40,,"/c1hermits./c0/p1 heh, those wallflowers.",die /c1einsiedler/c0...,"les /c1ermites./c0/p1 meh, ces petits timides.","/c1ermitaños/c0./p1 ja, menudos pintamonas.","/c1eremitas./c0/p1 ah, aqueles bisonhos.","/c1отшельники./c0/p1 хех, эти тихони.",/c1ハーミット/c0/p1…あぁ、隅にかたまってる連中か。
40,,they've got some serious case of stage fright going on.,haben ein ziemlich starkes lampenfieber.,ils ont un trac de fou.,sufren un caso agudo de miedo escénico.,eles sofrem de medo agudo de chamar a atenção.,у них серьёзный случай боязни сцены.,彼らは人前がとても苦手そうだな…
40,,try not to run headlong into them.,versuche denen nicht quer in den weg zu laufen.,essaie de ne pas foncer dessus tête baissée.,intenta no lazarte de cabeza a por ellos.,tente não esbarrar neles.,старайся не бежать на них напролом.,正面からは突っ込まないようにな。
