ID,Comments,EN,DE,FR,ES,PTBR,ZHS,JA
26,,i'll see if there's more stuff i can find.,ich sehe nach ob sich davon mehr finden lässt.,je vais voir si je peux trouver d'autres trucs.,veré si puedo encontrar más cosas.,vou ver se consigo encontrar mais coisas.,i'll see if there's more stuff i can find.,もっといろいろ探してみるよ。
26,,should make this place more homely.,sollte dieses platz gemütlicher machen.,ça donnera un peu de charme à ce lieu.,"así, este sitio será más acogedor.",assim este lugar ficaria mais acolhedor.,should make this place more homely.,そしたら、ここの居心地がもっと良くなるだろう。
,,,,,,,,
27,,"don't want your job to intrude on your free time, eh?","willst nicht, dass die arbeit sich in dein alltag eindringt?",tu ne veux pas que ton boulot empiète sur ton temps libre ?,"odias que tu trabajo interfiera en tu tiempo libre, ¿eh?",não quer que seu trabalho interfira no seu tempo livre?,"don't want your job to intrude on your free time, eh?",空き時間を余計なことに邪魔されたくないだろう？
27,,"no, no,/p2 i understand that.","nein, nein,/p2 ich verstehe's.","non, non,/p2 je le conçois.","no, claro.../p2 lo entiendo.","não, não,/p2 eu entendo isso.","no, no,/p2 i understand that.",いや、私だって/p2その気持ちはわかるよ。
27,,what about this beaut here then?,wie wäre es mit diesem teil dann?,"et cette petite beauté, là ?",¿y qué me dices de esta hermosura?,e essa belezura aqui então?,what about this beaut here then?,ではこの品はどうかな？
,,,,,,,,
28,,"honestly i don't even know what it's supposed to be, but it looks pretty.","ganz ehrlich, keine ahnung was es sein soll, sieht aber schön aus.","je ne sais pas ce que c'est censé être, mais c'est joli.","si te digo la verdad, no tengo ni idea de lo que es, pero su aspecto es fantástico.","sinceramente, nem sei o que deveria ser, mas parece bonito.","honestly i don't even know what it's supposed to be, but it looks pretty.",正直これが何なのかよくわからないけど、#素敵じゃないかな？
28,,"so,/p3 whatever.",was auch immer.,"donc,/p3 bref.",así que/p3 me sirve.,"então,/p3 tanto faz.","so,/p3 whatever.",うん、/p3まぁとにかく…
28,,i'll see if i can find more stuff like this later.,ich sehe nach ob es mehr von den teilen gibt.,je vais voir si je trouve plus de trucs de ce genre plus tard.,veré si más tarde puedo encontrar más cosas.,vou ver se consigo encontrar mais coisas assim mais tarde.,i'll see if i can find more stuff like this later.,後で、もっとこういうのを探してみるよ。
,,,,,,,,
29,,/s1hah./s0 i knew you were a true connoisseur when i first saw you.,"/s1hah./s0 ich wusste gleich, dass du ein kenner bist.",/s1hah./s0 je savais que tu étais un connaisseur dès que je t'ai vu.,"/s1ja./s0 nada más verte, supe que tenías un ojo experto.",/s1hah./s0 eu sabia que você era um verdadeiro conhecedor quando te vi pela primeira vez.,/s1hah./s0 i knew you were a true connoisseur when i first saw you.,/s1そうか。/s0最初にあったとき、君には審美眼があると思ってたんだよ。
29,,a certain sense of kinship between us purveyors of fine arts.,eine bestimmte verwandschaft zwischen leuten mit guten geschmack.,"une certaine affinité entre nous, pourvoyeurs de beaux-arts.",los amantes del arte sabemos reconocernos entre nosotros.,os apreciadores de artes plásticas sabem se reconhecer.,a certain sense of kinship between us purveyors of fine arts.,私も目利きだから、センスある同士、君に親近感を感じたんだけどね。
29,,oh don't you worry. /p2i saved the best for the last.,oh keine sorge. /p2ich habe das beste stück für das ende gespart.,"oh, ne t'en fais pas. /p2j'ai gardé le meilleur pour la fin.",pues espera y verás: /p2he reservado lo mejor para el final.,"ah, não se preocupe. /p2eu guardei o melhor para o final.",oh don't you worry. /p2i saved the best for the last.,まぁそう気を揉まないで。/p2とびきりのは最後に#とってあるから。
29,,feast your eyes on this,erblicke dieses kunstwerk.,ça va t'en mettre plein la vue,deja que esto te alegre la vista.,veja que beleza.,feast your eyes on this,ご覧あれ。
29,,well?/p2 do you like it?,nun?/p2 ist es nicht wunderschön?,alors ?/p2 tu aimes ?,"¿qué tal?,/p2 ¿te gusta?",e então?/p2 gostou?,well?/p2 do you like it?,どうだい？/p2気に入ったかい？
,,,,,,,,
30,,of course you do.,natürlich ist es.,bien sûr que oui.,por supuesto que sí.,mas é claro que sim.,of course you do.,もちろんそうだと思ったよ。
30,,"we'll make a palace out of this heap yet, buddy.",wir machen noch ein palast aus diesem loch hier.,"on va faire un palace de ce dépotoir, tu vas voir, l'ami.","convertiremos este antro en un palacio, compi.","ainda vamos transformar este lugar num palácio, amigo.","we'll make a palace out of this heap yet, buddy.",この山から宮殿を建てることだって夢じゃない。
30,,eventually.,eventuel.,petit à petit.,en algún momento.,um dia.,eventually.,いずれね。
30,,"just keep rolling in the debris until then, ok?","bis dahin, bringe einfach so viel schrott her wie du kannst.","fais rentrer les débris en attendant, d'accord ?","tú sigue acaparando restos, ¿vale?","apenas continue acumulando destroços, tá bom?","just keep rolling in the debris until then, ok?",それまではデブリをたくさん集めて来てくれ。
,,,,,,,,
31,,it's that time again!,es ist wieder zeit!,nous y revoilà !,"una vez más, ¡ha llegado el momento!","mais uma vez, chegou a hora!",it's that time again!,お楽しみの時間だよ！
31,,that's right.,ganz richtig.,tout à fait.,exacto.,isso mesmo.,that's right.,その通り…
31,,i salvaged some fancy clothesware from the brink of oblivion.,ich habe etwas stoffware aus den trümmern geborgen.,j'ai récupéré des vêtements du bord de l'oubli.,he rescatado del olvido unas cuantas prendas elegantes.,resgatei umas peças roupas elegantes que estavam à beira do esquecimento.,i salvaged some fancy clothesware from the brink of oblivion.,デブリの山から素敵な布地を見つけたんだ。
31,,what do you say?,was sagst du?,qu'est-ce que tu en dis ?,¿qué me dices?,o que você diz?,what do you say?,どうだい？
,,,,,,,,
32,,excellent.,exzellent.,excellent.,excelente.,excelente.,excellent.,よかった。
32,,i wonder what i'm gonna find next.,ich wundere mich was ich als nächstes finde,je me demande ce que je vais trouver la prochaine fois.,me pregunto qué más cosas encontraré.,o que mais será que vou encontrar?,i wonder what i'm gonna find next.,次は何を見つけようかな。
,,,,,,,,
33,,"yeah, i guess it lacks a certain hearth.","ja, da fehlt etwas wärme.","oui, je suppose que ça manque un peu de chaleur.","sí, supongo que hay que ponerle más corazón.","é, acho que você tem que colocar mais coração nisso.","yeah, i guess it lacks a certain hearth.",まあ確かに、温かみに欠けるかもしれないね。
33,,let's try this one.,versuchen wir es damit.,essayons ceci.,probemos con este.,vamos tentar este.,let's try this one.,これを試してみよう。
,,,,,,,,
34,,perfect choice to be honest.,"perfekte wahl, ganz ehrlich.","pour être franc, c'est parfait.","me parece la elección perfecta, la verdad sea dicha.","para ser honesto, parece a escolha perfeita.",perfect choice to be honest.,完璧な選択だね。
34,,who doesn't like a floating red heart?,"wer mag nicht ein schwebendes, rotes herz?",qui n'aime pas un cœur rouge flottant ?,¿a quién no le gusta un corazón flotante?,quem não gosta de um coração vermelho flutuante?,who doesn't like a floating red heart?,浮かぶ赤いハートが嫌いな人なんていないだろう？
34,,"rhetorical question, obviously.",rhetorische frage natürlich.,"c'est une question rhétorique, évidemment.","pregunta retórica, obvio.","foi uma pergunta retórica, é claro.","rhetorical question, obviously.",もちろん、君に聞いているわけじゃないよ。
,,,,,,,,
35,,"too tacky for you, what?",zu peinlich für dich?,"trop ringard pour toi, quoi ?",¿cómo que es demasiado hortera para tu gusto?,"muito cafona para o seu gosto, é isso?","too tacky for you, what?",君の趣味ではないかな？
35,,"i thought it was charming, /p2but if you say so.","ich dachte es ist charmant, /p2aber wenn du meinst.","je trouvais ça charmant, /p2mais si tu le dis.","pensaba que era una chulada, /p2pero si tú lo dices...","eu achei charmoso, /p2mas se você diz.","i thought it was charming, /p2but if you say so.",私はとても素敵だと思ったけど…/p2君がそういうなら仕方ないか。
35,,i've also got this one here.,ich habe auch das hier.,j'ai aussi celui-ci.,también tengo esto.,eu também tenho esta aqui.,i've also got this one here.,実はこれも用意してたんだ。
35,,what's the consensus on this piece?,wie stimmst du dazu?,quel est le consensus sur cet objet ?,¿qué te suscita esta obra de arte?,o que achou desta peça?,what's the consensus on this piece?,こっちについてはどう思う？
,,,,,,,,
36,,mhm. gotcha.,mhm. einverstanden.,mhm. je vois.,ajá. listo.,hum. tá bem.,mhm. gotcha.,ああ…そうだな。
36,,let's see what the tidings bring next.,mal sehen was die zukunft bringt.,on verra les nouveautés la prochaine fois.,a ver qué novedades tenemos la próxima vez...,vamos ver o que há de novo na próxima vez...,let's see what the tidings bring next.,さぁ、次はどんな発見があるだろうね。
,,,,,,,,
37,,"well, i've only got one other banner left.",habe nur noch diese banner überig.,"bon, je n'ai plus qu'une bannière.","bueno, pues solo me queda otro estandarte.","bem, só tenho mais um banner sobrando.","well, i've only got one other banner left.",バナーはまだあと1組だけあるんだ。
37,,ta-da!,ta-da!,et voilà !,¡ta chaaan!,ta-da!,ta-da!,ジャジャーン！
37,,"really raises the morale, doesn't it?","erhöht wirklich die morale, oder?","ça remonte le moral, non ?","sube mucho la moral, ¿verdad que sí?","realmente eleva o moral, não é?","really raises the morale, doesn't it?",どうだい？士気が上がってこないか？
,,,,,,,,
38,,"found a few paintings in the trash,/p2 might as well hang one on the wall.","habe ein paar gemälde gefunden,/p2 könnte sie an die wand hängen.","j'ai trouvé des tableaux dans la poubelle,/p2 autant en accrocher un au mur.","me he encontrado unos cuadros en la basura,/p2 quizá podría colgar alguno.","encontrei algumas pinturas no lixo,/p2 acho que vou pendurar uma na parede.","found a few paintings in the trash,/p2 might as well hang one on the wall.",ガラクタの山から絵を見つけたぞ。/p2#壁に掛けて飾ってみようよ。
38,,this one is titled /c2'relaxing sunset'/c0.,dieses heißt /c2'entspannender sonnenuntergang'/c0.,celui-ci est intitulé /c2« coucher de soleil relaxant »/c0.,este se titula /c2'el atardecer relajante'/c0.,este é intitulado /c2'pôr do sol relaxante'/c0.,this one is titled /c2'relaxing sunset'/c0.,この絵のタイトルは/c2「癒しの夕暮れ」/c0だ。
,,,,,,,,
39,,it's been years since the last time i've seen the sun.,habe schon seit vielen jahren keine sonne gesehen.,ça fait des années que je n'ai pas vu le soleil.,llevo años sin ver el sol.,já se passaram anos desde a última vez que vi o sol.,it's been years since the last time i've seen the sun.,太陽を最後に拝んだのは遠い昔のことだ。
39,,"you too, i presume?","du auch, nehme ich an?","toi aussi, je présume ?","y tú también, ¿me equivoco?","você também, estou certo?","you too, i presume?",君もそうだろう？
39,,this will do for now.,zumindest haben wir jetzt das.,ça suffit pour l'instant.,"pues, por ahora, nos apañaremos con esto.",isso servirá por enquanto.,this will do for now.,でも今はとりあえず、この絵があるね。
,,,,,,,,
40,,"alas, the sun will have to wait.","eh, die sonne kann warten.","hélas, le soleil devra attendre.","ay, el sol tendrá que esperar.","infelizmente, o sol terá que esperar.","alas, the sun will have to wait.",残念ながら、太陽は後回しだ。
40,,this one's called.../p2 /c2'???'/c0?,dieses heißt.../p2 /c2'???'/c0?,celui-ci s'appelle.../p2 /c2« ??? »/c0 ?,este se llama.../p2 /c2'???'/c0.,este se chama.../p2 /c2'???'/c0?,this one's called.../p2 /c2'???'/c0?,これの題名は…/p2/c2「？？？」/c0？
40,,i have no idea who this is.,ich habe keine ahnung wer das ist.,je ne sais absolument pas qui c'est.,no sé de quién es.,não tenho ideia de quem seja.,i have no idea who this is.,これは誰だろうな…。
40,,your judgement?,dein urteil?,verdict ?,¿tu veredicto?,o que achou?,your judgement?,君にはわかるか？
,,,,,,,,
41,,"well, it's certainly majestic.",es ist definitiv erhaben.,"c'est majestueux, en tout cas.","bueno, no hay duda de que es magnífico.","bem, é certamente majestoso.","well, it's certainly majestic.",確かに、荘厳な感じはするかも。
41,,in a way.,in gewisser weise.,d'une certaine façon.,en cierto modo.,de certa forma.,in a way.,ある意味。
41,,don't mind keeping it there.,ich behalte's an der wand.,ça ne me dérange pas de le garder là.,no me importaría que estuviese aquí.,eu não me importaria de deixá-lo ali.,don't mind keeping it there.,このままでも悪くないね。
